Identifiant,Titre,Prix nuitee,Commune,Departement,Type de propriete,Id. type de logement,Type de logement,Capacite d'accueil,Nombre de salles de bain,Nombre de chambres,Nombre de lits,Type de lit,Cuisine,Internet,Television,Produits de base,Shampooing,Chauffage,Climatisation,Machine a laver,Seche-linge,Parking gratuit sur place,Internet sans fil,Television par cable,Petit dejeuner,Animaux acceptes,Pour familles/enfants,Adapte aux evenements,Logement fumeur,Acces handicapes,Ascenseur,Cheminee d'interieur,Interphone,Portier,Piscine,Jacuzzi,Salle de sport,Entree dans les lieux 24h/24,Cintres,Fer a repasser,Seche-cheveux,Espace de travail pour ordinateur,Detecteur de fumee,Detecteur de monoxyde,Kit de premiers secours,Fiche securite,Extincteur,Cafetiere,Cles remises par l'hote,Couloir large,Cuisiniere,Depot des bagages autorise,Draps,Eau chaude,Entree large,Entree privee,Equipements de baes,Four,Lave-vaisselle,Lit-parapluie,Livres et jouets pour enfants,Oreillers et couvertures supplementaires,Refrigerateur,Sejour longue duree autorise,Ustensiles de cuisine de base,Duree minimale du sejour,Animal sur place,Conditions d'annulation,Disponible,id,prefixe,code,created,updated
"25710845",Charmante maisonnette a Aix en Provence,50,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000LR,"000",LR,2000/02/08,2018/12/06
"25973196",La Duranne Private Apartment,57,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000KV,"000",KV,2002/06/04,2018/12/06
"27226632",Beau T2 Neuf Aix en Provence-La Duranne,50,Aix-en-Provence,13,,3,Logement entier,4,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000KV,"000",KV,2002/06/04,2018/12/06
"27851160",JOLI T2 - AIX EN PROVENCE,45,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,,,,,X,,X,,X,X,X,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000KV,"000",KV,2002/06/04,2018/12/06
"28348325",Appt + terrasse + piscine proche d'Aix-en-Provence,60,Aix-en-Provence,13,,3,Logement entier,4,1,1,3,,X,,X,,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,X,,X,,X,X,X,,X,X,,,X,,,,,,,,,,,,,,,,,,,2,,,"1",13001000KC,"000",KC,2002/06/04,2018/12/06
"29778590",Studio charmant et spacieux au calme,35,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000KH,"000",KH,2000/01/24,2018/12/06
"29943820",Design Standing Apt In Aix,45,Aix-en-Provence,13,,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,X,X,X,X,,,X,X,,,,,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000KC,"000",KC,2002/06/04,2018/12/06
"30001996",Un jardin en ville,30,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,X,X,,,,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000KC,"000",KC,2002/06/04,2018/12/06
"24203459",Studio3 avec terrasse privative a 5 min du centre,35,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000EA,"000",EA,1999/12/17,2018/12/06
"24255870",Studio2 neuf avec terrasse a 5 min du centre ville,35,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000EA,"000",EA,1999/12/17,2018/12/06
"26311032",Jolie Chambre pour 2 ____Lit Gigogne,25,Aix-en-Provence,13,,2,Chambre privee,2,1,1,2,,X,,X,,X,X,X,X,,X,X,,X,,X,,,,,,,,,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,1,,,"1",13001000BC,"000",BC,1999/12/03,2018/12/06
"26740834",T4 lumineux sur la colline,45,Aix-en-Provence,13,,3,Logement entier,4,1,2,4,,X,,X,,X,X,X,X,,X,X,,X,,X,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000DC,"000",DC,2000/02/15,2018/12/06
"30138877",La Maison Rose,250,Aix-en-Provence,13,,3,Logement entier,7,3,4,4,,X,,X,,X,X,X,X,,X,X,,,X,X,,,,,,,,,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000DZ,"000",DZ,1999/12/17,2018/12/06
"31054316",Studio a deux pas du centre,24,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AY,"000",AY,1999/12/17,2018/12/06
"31462663",STUDIO Saint Mitre espace exterieur WIFI,45,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000LY,"000",LY,2003/01/07,2018/12/06
"31714783",Maison independante,40,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000DK,"000",DK,2018/12/07,2018/12/07
"31776264",Domaine de l'Oliveraie - Villa 'Sainte Victoire',280,Aix-en-Provence,13,,3,Logement entier,6,4,4,6,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000DE,"000",DE,1999/12/15,2018/12/06
"32095707",Aix en Provence Maisonnette quartier Pasteur,32,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000CY,"000",CY,1999/12/15,2018/12/06
"23397715",F3 Calme lumineux 15 mn a pied centre historique,55,Aix-en-Provence,13,,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000DA,"000",DA,1999/12/15,2018/12/06
"23477813",Chambre proche Aix Centre et au Calme,35,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,X,X,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000DC,"000",DC,2000/02/15,2018/12/06
"29352079",Le bella vista !,70,Aix-en-Provence,13,,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000CZ,"000",CZ,1999/12/15,2018/12/06
"29612312",la clairiere,80,Aix-en-Provence,13,,3,Logement entier,3,1,1,2,,X,,X,,X,X,X,X,,X,X,,X,X,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000CV,"000",CV,2001/04/20,2019/12/19
"30686712",Studio 20 m2,220,Aix-en-Provence,13,,3,Logement entier,4,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,15,,,"1",13001000DI,"000",DI,2002/12/16,2018/12/06
"25329013",Aix en Provence centre.2 pieces  de standing,80,Aix-en-Provence,13,,3,Logement entier,2,1,1,2,,X,,X,,X,X,X,X,X,X,X,,,,,,,,X,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AK,"000",AK,1999/12/01,2018/12/06
"25465482",Aix-En-Provence: appartement a proximite des facs,33,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,X,,,,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BW,"000",BW,1999/12/10,2018/12/06
"25524195",Appart proche centre ville et parking securise,40,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BW,"000",BW,1999/12/10,2018/12/06
"13204841",Studio dans la vieille ville,28,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,,X,,,,X,,,,,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AC,"000",AC,1999/11/30,2018/12/06
"13631144",Superbe appartement au coeur d'Aix,44,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,,,X,,,,,,,,,,X,,,,,X,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000AY,"000",AY,1999/12/17,2018/12/06
"13651175",Studio tres calme en plein centre d'Aix,26,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000AT,"000",AT,1999/12/02,2018/12/06
"13781970",En plein coeur de ville avec terras,150,Aix-en-Provence,13,,3,Logement entier,5,1,2,3,,X,,X,,X,X,X,X,X,,X,X,,,X,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000AT,"000",AT,1999/12/02,2018/12/06
"15283949",Comfy One-bedroom flat with private car park,40,Aix-en-Provence,13,Appartement,3,Logement entier,3,1,1,3,,X,,X,X,X,X,X,X,,X,X,,X,,X,,,,,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HZ,"000",HZ,2002/02/12,2018/12/06
"15660399",Studio vue Parc et Jardin,46,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,X,X,X,X,X,X,,X,X,,,,,,,,X,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HZ,"000",HZ,2002/02/12,2018/12/06
"15749786",Chambre a 2 mn du coeur d'Aix en Provence,38,Aix-en-Provence,13,Appartement en residence,2,Chambre privee,2,1,1,1,,X,,X,X,X,X,X,X,,X,X,,X,,,,,,,,X,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,Dog(s),,"1",13001000HZ,"000",HZ,2002/02/12,2018/12/06
"16270565",Villa de charme Aix en Provence,300,Aix-en-Provence,13,Maison,3,Logement entier,10,4,5,5,,X,,X,X,X,X,X,X,X,X,X,,X,,X,,,,,X,,,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000IA,"000",IA,2000/01/11,2018/12/06
"16311434",Calm flat Studio Paul (free parking),33,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,,X,,X,X,X,X,X,X,,X,X,,,,,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HZ,"000",HZ,2002/02/12,2018/12/06
"13987542",HIGH CLASS 75sqm FLAT IN THE HEART OF THE CITY,55,Aix-en-Provence,13,Appartement,3,Logement entier,4,1,2,2,,X,,X,X,X,X,X,X,,,X,X,,,,,,,,,X,,,,,X,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"14176596",Villa Azimut (117421),1399,Aix-en-Provence,13,,3,Logement entier,14,7,7,9,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000AB,"000",AB,1999/11/30,2018/12/06
"14483556",Flat wifi / air co / terrace / hist. center / 5p.,61,Aix-en-Provence,13,Appartement,3,Logement entier,5,1,1,3,,X,,X,X,X,X,X,X,,,X,X,X,,X,,,,,,X,,,,,,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000AM,"000",AM,1999/12/01,2018/12/06
"14589053",Appart charme 45m2  coeur de la ville clim wifi,69,Aix-en-Provence,13,Appartement,3,Logement entier,3,1,1,2,,X,,X,X,X,X,X,X,,,X,X,,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000AM,"000",AM,1999/12/01,2018/12/06
"25048924",Les Tilleuls 90 m2 - 3 chambres - proche centre,110,Aix-en-Provence,13,,3,Logement entier,6,1,3,4,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000CT,"000",CT,1999/12/14,2018/12/06
"24819811",Provence Secret- Big central Villa & pool & Tennis,1490,Aix-en-Provence,13,,3,Logement entier,16,4,8,11,,X,,X,,X,X,X,X,X,X,X,,,X,X,,,,,X,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000DR,"000",DR,1999/12/16,2018/12/06
"26073170",Cosy 4 people appartment,65,Aix-en-Provence,13,,3,Logement entier,6,1,3,3,,X,,X,,X,X,X,X,,,X,X,,X,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000BZ,"000",BZ,1999/12/10,2018/12/06
"26212865",BRIGHT APARTMENT IN AIX EN PROVENCE - NICE CITY CENTER.,55,Aix-en-Provence,13,,3,Logement entier,4,1,2,3,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000BX,"000",BX,1999/12/10,2018/12/06
"26624191",Grand appartement lumineux a Aix -place de parking,43,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BW,"000",BW,1999/12/10,2018/12/06
"26822372",Charmant T2 a 5mn du centre avec parking gratuit,55,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,,,X,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BY,"000",BY,1999/12/10,2018/12/06
"26953184",Stylish decore flat with great views,129,Aix-en-Provence,13,,3,Logement entier,6,2,3,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,,X,X,X,,X,X,X,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000BM,"000",BM,1999/12/06,2018/12/06
"28449648",T2 Cosy avec Balcon / 50m2 / Aix en Provence,75,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,,,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BS,"000",BS,1999/12/10,2018/12/06
"28681670",CHARMANTE CHAMBRE AVEC SDE ET TERRASSE,35,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BL,"000",BL,1999/12/06,2018/12/06
"29027007",Bed and Breakfast : Chez Louisia,30,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BX,"000",BX,1999/12/10,2018/12/06
"12204881",Appartement detente avec parking securise,42,Aix-en-Provence,13,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,X,X,X,X,X,X,X,X,X,,,,X,,,X,X,,,,,,,,X,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000BR,"000",BR,1999/12/07,2018/12/06
"13058776",Beau T4 idealement situe,52,Aix-en-Provence,13,Appartement,3,Logement entier,5,1,3,2,,X,,X,X,X,X,X,X,,X,X,X,X,,X,,,,,,X,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BR,"000",BR,1999/12/07,2018/12/06
"15951179",Family friendly apt with private garden& pool,58,Aix-en-Provence,13,,3,Logement entier,4,2,2,3,,X,,X,,X,X,X,X,X,X,X,X,,,X,,,,,,,,X,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,4,,,"1",13001000BN,"000",BN,1999/12/06,2018/12/06
"18541653",Quitet & Sunny bedroom close to the city centre,33,Aix-en-Provence,13,Appartement en residence,2,Chambre privee,3,1,1,2,,X,,X,X,X,X,X,X,,X,X,,X,,X,,,,X,,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,Moderees,"1",13001000BM,"000",BM,1999/12/06,2018/12/06
"20200868",Chambre avec parking prive,25,Aix-en-Provence,13,Appartement en residence,2,Chambre privee,1,1,1,1,,X,,X,X,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,1,,Flexibles,"1",13001000BP,"000",BP,1999/12/06,2018/12/06
"21196551",Maison 2 pieces a 10 minutes du centre ville d'Aix,40,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,X,X,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000BP,"000",BP,1999/12/06,2018/12/06
"21307439",Appartement avec parking et piscine a 1 km du CV,100,Aix-en-Provence,13,,3,Logement entier,6,2,4,6,,X,,X,,X,X,X,X,X,X,X,X,,,X,,,,,,,,X,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BP,"000",BP,1999/12/06,2018/12/06
"23603913",Modern Flat City centre with parking,100,Aix-en-Provence,13,,3,Logement entier,4,2,2,3,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,X,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,7,,,"1",13001000BM,"000",BM,1999/12/06,2018/12/06
"27068452",APPARTEMENT SPACIEUX AU PIED DE LA SAINTE VICTOIRE,49,Aix-en-Provence,13,,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,,,X,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BO,"000",BO,1999/12/06,2018/12/06
"27596946",Tranquil airy apartment,46,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,X,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000BK,"000",BK,1999/12/06,2018/12/06
"27986697",Joli studio  avec balcon a Aix-en-Provence,28,Aix-en-Provence,13,,3,Logement entier,2,1,1,2,,X,,X,,X,X,X,X,,X,X,,X,X,X,,,,,,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000BM,"000",BM,1999/12/06,2018/12/06
"18509919",Lovely holiday house Aix-en-Provence tennis court,140,Aix-en-Provence,13,,3,Logement entier,8,1,3,6,,X,,X,X,X,X,X,X,X,X,X,,,X,X,,,,,,,,,,,,X,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,4,,Moderees,"1",13001000EI,"000",EI,2000/05/24,2018/12/06
"19096087",Veritable bastidon provencal,129,Aix-en-Provence,13,,3,Logement entier,4,2,2,2,,X,,X,X,X,X,X,X,,X,X,,,,,,,,,X,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,7,,Flexibles,"1",13001000EI,"000",EI,2000/05/24,2018/12/06
"22684421",La Santoline _appartement_,135,Aix-en-Provence,13,,3,Logement entier,4,1,2,2,,X,,X,,X,X,X,X,,X,X,X,,,X,,,,,X,,,X,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000EH,"000",EH,2000/04/13,2018/12/06
"27777543",Aix en Provence : T2 avec piscine,50,Aix-en-Provence,13,,3,Logement entier,4,1,1,2,,X,,X,,X,X,X,X,,X,X,,X,X,X,,,,,,,,X,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",,,,,
"28488809",Maison du Prignon,100,Aix-en-Provence,13,,3,Logement entier,4,1,2,4,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",,,,,
"28881487",Chambre Ambrogiani,75,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,X,X,,,,X,,,X,,,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,1,,,"1",13001000EK,"000",EK,2000/05/29,2018/12/06
"28909510",Maison a louer  8 personnes Aix en Provence,255,Aix-en-Provence,13,,3,Logement entier,8,3,5,5,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,X,,,X,,,,X,X,X,,X,X,X,,X,,,,,,,,,,,,,,,,,,,7,,,"1",13001000EK,"000",EK,2000/05/29,2018/12/06
"20366938",Traditional house Aix-en-Provence,160,Aix-en-Provence,13,,3,Logement entier,7,2,3,4,,X,,X,,X,X,X,X,X,X,X,,,X,X,,,,,X,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000EM,"000",EM,2000/01/06,2018/12/06
"29072204",Studio calme dans residence parking proche faculte,25,Aix-en-Provence,13,,3,Logement entier,3,1,1,2,,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,250,,,"1",13001000BT,"000",BT,1999/12/10,2018/12/06
"29301116",Studio equipe Aix Sud,55,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,X,,,,,,,,,,X,,X,X,,,X,,,,,,,,,,,,,,,,,,,2,,,"1",13001000BS,"000",BS,1999/12/10,2018/12/06
"21180048",Appartement 70 m2  a 10 mn du centre d'Aix en Pce,50,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,,,,,,,,,,,,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,3,,,"1",13001000HI,"000",HI,2000/01/10,2018/12/06
"21434635",Chambre privee sur jardin + petit dej,25,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,,,,,,,,,,,,,,X,X,,X,X,,,X,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HA,"000",HA,2000/01/10,2018/12/06
"22604150",Appartement T3 zen et chaleureux a Aix en Provence,74,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,,X,X,X,,,X,,,,X,,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,6,,,"1",13001000HA,"000",HA,2000/01/10,2018/12/06
"22633457",villa au calme,30,Aix-en-Provence,13,,1,Chambre partagee,1,2,1,1,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,,,,X,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,3,,,"1",13001000HB,"000",HB,2000/01/10,2018/12/06
"23227483",Bienvenue chez Danielle,45,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,,,,,,,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HC,"000",HC,2000/01/10,2014/02/12
"23403584",Chambre independante dans Mas provencal (Aix),35,Aix-en-Provence,13,,2,Chambre privee,3,1,1,2,,X,,X,,X,X,X,X,,X,X,,X,,X,,,,,,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,1,,,"1",13001000HC,"000",HC,2000/01/10,2014/02/12
"23453388",Apparement T2 a Luynes,42,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,X,,,X,,,,X,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HK,"000",HK,2002/03/22,2018/12/06
"24212223",AIX EN PROVENCE : CHAMBRE CHEZ L'HABITANT,60,Aix-en-Provence,13,,2,Chambre privee,2,1,1,1,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,,,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HD,"000",HD,2000/01/10,2018/12/06
"24529321",Belle Bastide Provencale,300,Aix-en-Provence,13,,3,Logement entier,5,2,3,3,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,X,,,X,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,7,,,"1",13001000ES,"000",ES,2000/01/06,2018/12/06
"24794258",Maison entiere sans vis-a-vis au calme,225,Aix-en-Provence,13,,3,Logement entier,4,2,3,4,,X,,X,,X,X,X,X,,X,X,,,,X,,,,,X,,,X,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,15,,,"1",13001000HA,"000",HA,2000/01/10,2018/12/06
"25483484",Joli studio au Sud d'Aix-en-Provence,50,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,,X,X,,X,,,,,,,,,,,,,,X,,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,2,,,"1",13001000HI,"000",HI,2000/01/10,2018/12/06
"25648988",Luxury villa for holidays Aix en Provence.,312,Aix-en-Provence,13,,3,Logement entier,13,6,6,9,,X,,X,,X,X,X,X,X,X,X,X,,X,X,,,,,X,,,X,X,X,,X,X,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,7,,,"1",13001000HB,"000",HB,2000/01/10,2018/12/06
"26580471",MAISON DE FAMILLE ART DECO RENOVEE,299,Aix-en-Provence,13,,3,Logement entier,11,5,6,6,,X,,X,,X,X,X,X,X,X,X,,,,X,,,,,,,,X,,,,X,X,X,X,X,X,,,X,,,,,,,,,,,,,,,,,,,7,,,"1",13001000HI,"000",HI,2000/01/10,2018/12/06
"27025633",Grand Studio Aix en Provence,79,Aix-en-Provence,13,,3,Logement entier,2,1,1,1,,X,,X,,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,X,X,X,,X,X,,,,,,,,,,,,,,,,,,,,,,5,,,"1",13001000ES,"000",ES,2000/01/06,2018/12/06
